text,sentiment_label,sentiment_score,binary_label
spring sun shining flowers blooming lets real thing matters tapping harder ever enjoy new season get ready new tap ants season coming soon springequinox web crypto,POSITIVE,0.990139365196228,1
salaarrerelease prabhas salaar crypto chuangasias prithvirajsukumaran lempuraan empuraan mohanlal,NEGATIVE,0.9805238246917725,0
bitcoin ethereum crypto kripto ethbtc grafiğinde şuan boğası öncesi seviyesindeyiz peki bir sonraki seviye ne olucak sizce noktaları birleştiriyor musunuz eth altcoinlerin hem anası hemde babasıdır eth çok büyük patlayacak yani altcoinler patlamaya doğru goo,NEGATIVE,0.9920056462287903,0
शभ परभत fleurdelis सरय पतर शन दव ज सपरण वशव क कलयण कर और सखशत परदन कर crypto sb smackdown ipl cristina worldpoetryday enner kkrvsrcb,NEGATIVE,0.970746636390686,0
vote yes vote yes vote yes way get crypto back pass scheme crypto withdrawals recovery tokens fear uncertainty despairvote yes take control wazirx wazirxscam wazirxindia crypto,NEGATIVE,0.9948262572288513,0
ดวอรสรา ohal アニソン大百科 ep bist williamest crypto englot ドジャース 上田と女が吠える夜 jhope ipl,NEGATIVE,0.9880284070968628,0
acılarıma rağmen umutla gülen gözlerimin karanlıga kapanmasına izin vermeyin taktir allahın siz değerli abilerim ablalarım gayretinizi lütfen bırakmayın yusufunramazanı kefilmisiniz borsa nevruz downsendromu bist severance crypto,NEGATIVE,0.9569507241249084,0
recover drained wallet contact us recover lost scammed funds wallet address specialize hacking recovery services crypto altcoins pepe doge zack inj bnb dot sol pi ath floki trx param dog shib ada notcoin tapswap,NEGATIVE,0.9969634413719177,0
invest smart buy crypto trusted platform vulpefi advanced aidriven tools robust security crosschain liquidity ensure investments optimized safe start crypto journey confidence crypto investsmart defi blockchain vulpefi bnbchain ethereum polygon arbitrum,POSITIVE,0.9751312136650085,1
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
new bsc token alert cpepe contract xeadedadedafdddcbeb fast trading price personal queries bsc crypto cpepe,NEGATIVE,0.9959061145782471,0
bullish stablecoin market cap surpassed billion growing liquidity sidelines could fuel next major market rally sentiment turns bullish news markets youtube crypto,NEGATIVE,0.9952789545059204,0
need btcd break lower end altcoin season kick start altcoin alt bitcoin btc btcd crypto altcoinseason,NEGATIVE,0.9938246011734009,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
recover drained wallet contact us recover lost scammed funds wallet address specialize hacking recovery services crypto altcoins pepe doge zack inj bnb dot sol pi ath floki trx param dog shib ada notcoin tapswap,NEGATIVE,0.9969634413719177,0
apt breakout falling wedge pattern daily timeframe x rally expecting coming days must buy targets aptos aptusdt crypto,NEGATIVE,0.9988411068916321,0
ripple changing game xrp adoption growing part rlusd sec eth sui crypto avax xrpholders trx,POSITIVE,0.9663034677505493,1
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
उधर चन अपन पहड पर सलर पनल लग रह इधर तम मगल क कबरर तड और मनदर बनओ worldpoetryday enhypen pakistancricket crypto delhi hc benchbodyofwork aurangzeb fairdelimitation judiciary judge mona lisa smackdown,NEGATIVE,0.9702284932136536,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
aped one yebob looks funny know solid team behind ca fmnvopwxzxbaehbezwnzzxpswttucdofpump kanye meme memecoin crypto,NEGATIVE,0.7631655335426331,0
oobe soaring k mcap first call k mcap skyrocketed x gain crew pumped cash early win exclusive group dm join watch happen live memecoin solana crypto,NEGATIVE,0.9798393845558167,0
take time drop feel wise hold xrp benchbodyofwork jhope crypto xrparmy,NEGATIVE,0.9881500005722046,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
something big coming br back time something youve never seen ready revolution huebr memecoin crypto nfts web blockchainrevolution cryptocommunity memecoingang,POSITIVE,0.944543182849884,1
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
crypto bonus giveaway enter giveaway like post comment post retweet post simple deadline next wed one winner chosen either x ig fb crypto btc bitcoin eth,NEGATIVE,0.9907432198524475,0
fartboy strongest memecoin community everyone dedicated tothemoon wagmi lfg cryptomeme degen fomo diamondhands bullrun buythedip hodlgang philippines japan crypto memecoin millionairemaker fartboymillionaire,NEGATIVE,0.9810518026351929,0
giveaway prizes eth sol enter tag friends hours crypto,POSITIVE,0.5713961124420166,1
trump signed executive order vice even fomoing vice crypto trump meme win,NEGATIVE,0.5297338366508484,0
new bsc token alert kongzi contract xefecbadcbeffcbfd fast trading price personal queries bsc crypto kongzi,NEGATIVE,0.9911386370658875,0
time buy great community fill bag nft luna ethereum doge jasmy lunc btc lunc ustc gold luna inter binance ustc crypto btc kripto coin,NEGATIVE,0.9579895734786987,0
giveaway usps printstream mw enter follow us repost like tag friends giveaway ends days cs csgiveaway csgiveaways crypto,NEGATIVE,0.9967339038848877,0
alert annexaprime bitowex fraudulent exchanges stealing investors youre unable access funds contact begin recovery process crypto cryptoscam scamalert cryptolawyer scaminvestment cryptorecovery neptunenetwork,NEGATIVE,0.9981718063354492,0
lets goo wild binance crypto memecoin jhope,NEGATIVE,0.9963326454162598,0
day good start comeback trading money daytrading crypto stock forex,POSITIVE,0.9962008595466614,1
crazy trump cr elon zelena democrat entertainment crypto trending tommavi helevier grandefratello uzaksehir shailenzo yulioli zeudiners bb,NEGATIVE,0.9616449475288391,0
crypto scam alert altacrypto rapabit coinkex stealing funds freezing withdrawals youre affected lets take action recover money crypto scam cryptoscam scamalert,NEGATIVE,0.9986512064933777,0
pugdog jumped board ca rdiytbxqkkndsmleamulxphjxvfuksiyckypump trump crypto memecoin,NEGATIVE,0.9912512898445129,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
ripple changing game xrp adoption growing part rlusd sec eth sui crypto avax xrpholders trx,POSITIVE,0.9663034677505493,1
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
ripple ceo brad garlinghouse declares victory sec officially drops lawsuit case ended monexisorg crypto sol eth btc,NEGATIVE,0.9272735714912415,0
prabhas salaar rerelease creates history presales bookmyshow cross k tickets making biggest rerelease opening prabhas hype real ready massive comeback deva tolakruutni jhope benchbodyofwork severance crypto itager,NEGATIVE,0.9603714942932129,0
breaking blackrock bought btc super bullish crypto,NEGATIVE,0.9825111031532288,0
wish never happened said crypto,NEGATIVE,0.9856443405151367,0
bitowex fraudulent exchange stealing investors youre unable access funds reach recovery assistance annexaprime crypto cryptoscam scam scamalert cryptolawyer scaminvestment destinyclinicwilliamest fxmcdex,NEGATIVE,0.9993237257003784,0
giveaway ak asiimov mw enter follow us repost like tag friends giveaway ends days cs csgiveaway csgiveaways crypto,NEGATIVE,0.9962527751922607,0
bloomberg legal analyst says chance federal government buys bitcoin year visiones usarevolution en bitcoin crypto bitcoin cryptoeconomy cryptocurrency blockchain cia trump president musk war department war judge boasberg social security,NEGATIVE,0.9739660620689392,0
whos next go moon memecoin crypto,NEGATIVE,0.9835310578346252,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
thanks great moontube wrap yes live soon mate kapali got covered crypto news giggles stay tuned,POSITIVE,0.9932704567909241,1
qnt sentiment crowd bullish mp smartmoney bearish quant check sentiment crypto stats marketprophitcom crypto marketprophit,NEGATIVE,0.996595561504364,0
vigilant xdoxo crypto scam youre withdrawal issues difficulties purchasing ethereum usdt cryptocurrencies reach right away protect investment crypto scamalert cryptorecovery cryptoscam crypto scam,NEGATIVE,0.9953224062919617,0
devletiminyanındayım türkiye abdullah gül cumhur başkanı talimatıyla sahurdakatliamvar gelmeyin daltonlar ölmüş hükümetistifa odtuedireniyor imamoğlu lgbt çoçuk bayburt siyaset odtuedireniyor taksim vandal odtüdireniyor odtü sarachanedeyiz tolakruutni crypto,NEGATIVE,0.9730989336967468,0
usdt giveaway lucky participants win usdt us answer friends br tut pi crypto bitmart,NEGATIVE,0.9259255528450012,0
new update alert btc update crypto,NEGATIVE,0.932701587677002,0
btc eth bnb sol link invest btc eth bnb sol link bitcoin crypto bull hodl,NEGATIVE,0.99650639295578,0
new bsc token alert popcat contract xbadabafcdaf fast trading price personal queries bsc crypto popcat,NEGATIVE,0.9962848424911499,0
tst open long bnbchain crypto pinetwork eth altcoin trading signal xau investing gold copytrading join free telegram community,NEGATIVE,0.9919078350067139,0
regulatory clarity xrp closer ever world moves toward clearer crypto rules xrp remains key player crossborder payments future finance fast efficient decentralized xrp crypto blockchain,POSITIVE,0.8977921605110168,1
este post está dedicado un excelente líder que hecho un arduo trabajo para que la comunidad español cada día se expanda más sea más armonios praiseplena crypto,NEGATIVE,0.9209871888160706,0
feel energy shifting keep watching bitcoin crypto,POSITIVE,0.9854941368103027,1
alert agld open interest pump price h volume h long short ratio h open interest h trades k h agldusdt agld crypto cryptocurrency cryptotrading,NEGATIVE,0.9945496916770935,0
crypto,POSITIVE,0.5750557780265808,1
fox journalist slams ripple billion ceo financials bitcoin crypto cryptonews cryptocurrency,NEGATIVE,0.9771487712860107,0
xrp isnt cryptocurrency future payments rlusd sec eth sui crypto avax xrpholders trx,NEGATIVE,0.9896395206451416,0
moment weve waiting youre still time catch right wave pepe peipei inevitable x x x financial freedom right front eyes grab opportunity never peipei crypto altseason tothemoon,NEGATIVE,0.9344404935836792,0
boi anayasa mahkemesi saraçhane bahçeli chp kurultay kayyum sokağa yahepberaberyahiçbirimiz jhope severance borsa クジャクのダンス pakistancricket sb crypto رمضان kathrynbodyofwork balochistan,NEGATIVE,0.9815676808357239,0
giveaway ak head shot fn enter follow us repost like tag friends giveaway ends days cs csgiveaway csgiveaways crypto,NEGATIVE,0.9969943761825562,0
pi coin coming exchanges soon join us earn surprise amount pi free start picoin crypto freepi pipro piecosystem,POSITIVE,0.9821966886520386,1
eth sentiment crowd bearish mp smartmoney bullish ethereum check sentiment crypto stats marketprophitcom crypto marketprophit,NEGATIVE,0.9918203353881836,0
top buzzing cryptos crowd avax wing ada check sentiment crypto stats crypto marketprophit,NEGATIVE,0.9653113484382629,0
congrats youre top market prophit call sol crypto marketprophit,POSITIVE,0.8202546238899231,1
welcome official hempton game account hempton game build cannabis empire scratch plant harvest upgrade open coffee shop fight gangs grow production hempton telegram crypto,POSITIVE,0.7089967131614685,1
unlock real estate investing potential aidriven market analysis blockchain transparency empower decisions data righteousness realestate ai blockchain investing crypto,POSITIVE,0.9945476055145264,1
tut crypto pinetwork eth altcoin trading signal xau investing gold copytrading join free telegram community,NEGATIVE,0.9927318692207336,0
shiraverse redefining qa platforms ask answer earn rewards crypto join future knowledgesharing today shiraversecom crypto trading success shiraverse,POSITIVE,0.9839649200439453,1
lost stolen crypto dm expert recovery help crypto altcoins pepe doge zack inj bnb dot sol pi ath floki trx param dog shib ada notcoin recoverfunds cryptorecovery,NEGATIVE,0.9995793700218201,0
peipei conquering seas community stronger ever journey moon begun dont stop ocean belongs us peipeicommunity peipei crypto bitfinex robinhood kucoin tothemoon,POSITIVE,0.93182373046875,1
suprabhat traders whales inflows activity spotted btc eth crypto cryptocurrency bitcoin sol orca vana tao auction,NEGATIVE,0.9862045049667358,0
gn dog army dog bitcoin crypto runes,NEGATIVE,0.9981061220169067,0
alert annexaprime bitowex fraudulent exchange stealing investors youre unable access funds reach start recovery process crypto cryptoscam scam scamalert cryptolawyer scaminvestment cryptorecovery neptunenetwork,NEGATIVE,0.9990193843841553,0
recover drained wallet contact us recover lost scammed funds wallet address specialize hacking recovery services crypto altcoins pepe doge zack inj bnb dot sol pi ath floki trx param dog shib ada notcoin tapswap,NEGATIVE,0.9969634413719177,0
lets goo wild binance crypto memecoin jhope,NEGATIVE,0.9963326454162598,0
ripple changing game xrp adoption growing part binance rlusd sec eth sui crypto avax xrpholders trx,POSITIVE,0.9560861587524414,1
stay safe crypto scams rug pulls hacks everywhere always use cold wallets fa whats best security tip binance bitcoin crypto,NEGATIVE,0.9970129728317261,0
btc bitcoin setup bitcoin crypto,NEGATIVE,0.9948845505714417,0
biggest risk crypto thinking small isnt x gains rewriting finance,NEGATIVE,0.9925261735916138,0
alert annexaprime bitowex fraudulent exchange stealing investors youre unable access funds reach start recovery process crypto cryptoscam scam scamalert cryptolawyer scaminvestment cryptorecovery neptunenetwork,NEGATIVE,0.9990193843841553,0
cathiewood arkinvest crypto ai tech blockchain financialeducation,NEGATIVE,0.9318915605545044,0
htx tron trx taking rootwatch bloom usdd future looks bright crypto,POSITIVE,0.8781343102455139,1
orca oversold big pump coming crypto,NEGATIVE,0.9994974136352539,0
pepe teleport billion time pepe bitcoin eth memecoins crypto diamondhands im telling x coming,NEGATIVE,0.9853412508964539,0
تابعوني tolakruutni sarachanedeyiz jhope benchbodyofwork severance benchbodyreadysb crypto pakistancricket,NEGATIVE,0.9820284843444824,0
cash cowsalready minted shit load solana launching pumpswap cute pools fees solexa leading game im building people profitsjoin vibe solexa crypto solana,NEGATIVE,0.9941243529319763,0
fraud alert cetbit dexini blocking withdrawals trapping users funds youre unable access funds contact crypto recovery help bitcilo crypto scam cryptoscam scamalert primebitspot ubitex usdt cryptorecovery nft scam,NEGATIVE,0.9992091059684753,0
boi lfg farmers like rt tag lets get rich together tolakruutni jhope benchbodyofwork severance bigbrothernlbe benchbodyreadysb crypto pakistancricket chuangasias trump paws boi,NEGATIVE,0.9885303378105164,0
crazy bitcoin still k notes journal u know market suppressed manipulated bc way lower figs headlines way btc sol xrp ada eth crypto,NEGATIVE,0.9983161687850952,0
crypto tolakruutni severance goodmorningx,NEGATIVE,0.9738097786903381,0
hasan nawaz performance today bat pakvsnz cricketfans hasannawaz quettawalavlogs severance tolakruutni jhope bigbrothernlbe crypto pakistancricket chuangasias,NEGATIVE,0.9826899766921997,0
token solve market dax fomc lunc amzn nvda amd crypto mes ustc tesla tsla luna xlk web xlv tlt cl bitcoin web btc,NEGATIVE,0.9941720366477966,0
recover drained wallet contact us recover lost scammed funds wallet address specialize hacking recovery services crypto altcoins pepe doge zack inj bnb dot sol pi ath floki trx param dog shib ada notcoin tapswap,NEGATIVE,0.9969634413719177,0
market reacts positively xrp gaining momentum get involved today binance rlusd sec eth sui crypto avax xrpholders trx,POSITIVE,0.9389431476593018,1
solo miner scooped another huge bitcoin reward processing block alone isnt easy sounds news finance crypto,NEGATIVE,0.9979252815246582,0
oobe taking k mcap initial call k mcap exploded x gain crew hyped cash early success exclusive group dm get see unfold memecoin solana crypto,NEGATIVE,0.9760602116584778,0
alert annexaprime bitowex fraudulent exchange stealing investors youre unable access funds reach start recovery process crypto cryptoscam scam scamalert cryptolawyer scaminvestment cryptorecovery neptunenetwork,NEGATIVE,0.9990193843841553,0
update since sedracoin sdr runs proof work smart contract restrictions coins publicno locks reserves circulating supply total supply updating total supply section pow crypto sedrax cmc,NEGATIVE,0.981927216053009,0
shill easy x crypto gems,POSITIVE,0.5637646913528442,1
excuses dont pay billsaction doesso whats one move make today grow crypto finance trump btc investing,NEGATIVE,0.989452600479126,0
grind way leaderboard hold top spot end march knows might score battery leaderboard grind claim farm bot ton nextgen bitcoin crypto earncrypto,NEGATIVE,0.9971213936805725,0
transacting value without intermediaries rewriting rules financial participation fdusd luna crypto altcoin picoin lunc btc lunc luna ustc ustc santos arbitrum binance sondakika,NEGATIVE,0.9597551226615906,0
chance well see zenon action okx soon thereweresignz btc znn qsr okb cro htx bnb bitcoin crypto znnaliens waving right back,NEGATIVE,0.9893447756767273,0
paparazzi tokencoming soon blog posts mint nfts nfts key unlocking exclusive content chat realtime connect everyone nft knowledge value earnings web nft paparazzitoken blockchain crypto,NEGATIVE,0.9827532768249512,0
web built differently bosses gatekeepers people building together community isnt buzzwordits foundation web crypto,NEGATIVE,0.9927511215209961,0
welcome flow finance meets creativity inspired oscarwinning flow animation project blends smooth digital transactions playful artistic vibe join us let magic flow flowcat crypto web memecoin defi,POSITIVE,0.9995704293251038,1
hold steady trump trade war escalates lot speculation pushed markets force cutting rates even would save crypto markets bullrun trumptariffs hodl btc cryptocurrency bullish web,NEGATIVE,0.993115246295929,0
exciting update mavryk dynamics featured securing funding democratize asset ownership innovative layer blockchain ecosystem bemavryk web,POSITIVE,0.9994887113571167,1
ready true web experience play firstever noncustodial solana plinko keys funds game middlemen pure secure decentralized fun usdc lucky winners like rt follow post sol wallet,POSITIVE,0.9954571723937988,1
tsp powering smarter future tsp blockchain becomes faster safer efficient whether defi gamefi nfts tsp got covered tsp gamechanger nft crypto ton playtoearn web giveaway,NEGATIVE,0.9960849285125732,0
roaming meta beasts tonight makes beast hideout dclfam dcl decentraland web akcb,NEGATIVE,0.9752885699272156,0
mind blown discover secret gaming success nodes staking playtoearn get ready level tycoon game mumubitcom gamefi web technology,POSITIVE,0.6245511174201965,1
yeah web actually joke also platform help get rewards interacting platform name project currently presales moment check,NEGATIVE,0.9721634387969971,0
トランプがbtcに注目 トランプ大統領がビットコインは売らず最大の価値を引き出そうと発言web投資の可能性が広がるね 一緒に未来を見据えてみない btc web,NEGATIVE,0.95502769947052,0
cryptonews global crackdown xdc others isnt protecting investors control surveillance war isnt crypto financial independence defi last frontier xdcnetwork web xdc xrp xlm hbar dag algo xcn,NEGATIVE,0.9942051768302917,0
scaling blockchain transactions efficiently requires innovative solutions enhance throughput reduce congestion unlocks broader adoption unlocks new possibilities decentralized applications blockchain scalability web,POSITIVE,0.9958360195159912,1
choice bitcoin btc ethereum eth crypto altcoins web blockchain ai,NEGATIVE,0.9808686971664429,0
badai key features badai tokenomics badai badai future badai want part badai badcoin badai crypto web ai binance listing tothemoon website appbadaiio join death,NEGATIVE,0.9983198046684265,0
smart ways minimize crypto trading risks diversify across sectors set stoploss takeprofit orders dont risk per trade discover essential trading tips beginners web aelf elf,NEGATIVE,0.615618109703064,0
badai key features badai tokenomics badai badai future badai want part badai badcoin badai crypto web ai binance listing tothemoon website appbadaiio join death,NEGATIVE,0.9983198046684265,0
ucash userfriendly cash solution ethereum fdv digitalcurrency web udomain rating orca hype fartcoin zro torn plume auction pi btc sol cake aave om eth lets take closer look ucash ucash ucash digital currency designed easy payments transactions online aims simplify people transfer money secure userfriendly way team partnerships ucash team consists experts background tech finance theyve formed partnerships including u domains expand use ucash digital transactions services tokenomics utility ucash tokens used payments within ecosystem currently circulating supply billion total supply capped billion allowing potential growth use without inflationary pressures accessibility exchanges ucash traded popular exchanges like yobit making accessible various users last hour trading volume around indicating steady market activity sentiment price predictions community views ucash positively many excited upcoming rewards airdrops enthusiasm high users acquire ucash digital transactions expecting price increases utility coingecko stay updated following influencers think review anything could improved find mistakes whats missing review coins interested learning reviews thank following,NEGATIVE,0.9844253063201904,0
announcement bpmg aiden labs proud announce strategic partnership sea collaboration revolutionize blockchain accessibility across southeast asia web blockchain thailand bpmg aidenlabs,POSITIVE,0.996771514415741,1
future blockchain tsp tsp redefining blockchain innovation security join movement experience new era decentralization tsp blockchain bcdblockchain spritualtsp ton nft web playtoearn airdrop privateround,NEGATIVE,0.921374499797821,0
giveaway oogie celebrate launch x giving away one oogie loud rare part history quote repost post use phrase x inevitable people need wake follow winner hours x oogie nfts web,NEGATIVE,0.9899377822875977,0
实验室小鼠脑电波上链ai脑机上链接口如何改写生物智能未来 neiry ai ctalks newsdigest crypto web trending,NEGATIVE,0.9851264953613281,0
choice slowly climb stairs ordinary life get blazing elevator maoga oil magnate soar top us maoga oilmagnate crypto investing onthemoon gamefi crypto web trader,NEGATIVE,0.7311277985572815,0
state game 𝐊𝐎𝐌𝐏𝐄𝐓𝐄 kompete kompete gaming kompete web webgaming battleroyale pcgaming pcgamer,NEGATIVE,0.9953455328941345,0
cart daily prize dont miss chance join million premining depin build smartphone start earning rewards depin web azenwinner,POSITIVE,0.9592419266700745,1
privacy blockchain longer luxuryits necessity zeroknowledge proofs zkps enable secure verifiable transactions without exposing sensitive data powering privacy coins defi web privacy concerns grow zkps shaping future decentralized finance beyond full blog scn,POSITIVE,0.8479609489440918,1
claim free uni tokens investment needed pure rewards uniswapminenu uni airdrop crypto defi freetokens blockchain web cryptorewards nft cryptogiveaway,NEGATIVE,0.9959352016448975,0
claim free uni tokens investment needed pure rewards uniswapminenu uni airdrop crypto defi freetokens blockchain web cryptorewards nft cryptogiveaway,NEGATIVE,0.9959352016448975,0
us house financial services committee review draft stablecoin legislation metatdex web,NEGATIVE,0.9413987994194031,0
web redefining workplace daos blockchainbased identities tokenized incentivesgiving workers autonomy financial freedom say goodbye middlemen hello decentralized careers future work full blog scn,NEGATIVE,0.9840308427810669,0
get rewarded spur daily tweet spur protocol tag start earning simple way grow web spacedont miss spurprotocol crypto web,NEGATIVE,0.9960986375808716,0
role dexs web movement decentralized secure private transactions intermediaries full control assets permissionless platforms empowering global participation key players defi ecosystem amms staking yield farming fueling shift towards decentralized financial future visit,NEGATIVE,0.750333309173584,0
check new memecoin blocklow mc bags potential tax goes back holders crypto cryptocurrency bitcoin btc eth nft cryptotrading web defi altcoin dogecoin cryptonews,NEGATIVE,0.9976959824562073,0
lets go jibjib jibjibcommunity cryptoupdate bnbchain cryptothailand blockchain jibjibmigration cryptonews cryptoexchange tokenswap cryptoalert cryptoinvestment jibjibbsc cryptotrading blockchainupdate web cryptoopportunity cryptoairdrop cryptorewards,NEGATIVE,0.9950758814811707,0
web spinoff uber making millions onboard web way integratin web existing uber userbase way onboard millions latter seems way buidlers missing web crypto,NEGATIVE,0.9997515082359314,0
svm ai layer meets webgaming joining forces power customized intelligent immersive gaming experiences web projects ecosystems crypto ai meets nextgen gamefi,POSITIVE,0.9994801878929138,1
bad boy bikini club badboy tredning solana gizhjsevshswwgnqztepmefpptsxwbnepump badboy x k k fomo real alerts memecoinmagic crypto web nextdoge,NEGATIVE,0.9914736747741699,0
locked funds drained wallet dont waitdm expert recovery assistance get money back cryptorecovery cryptojustice fraudfighters cryptosupport wechatscam web drainedwallet romancescam cybersecurity,NEGATIVE,0.9981020092964172,0
locked funds drained wallet dont waitdm expert recovery assistance get money back cryptorecovery cryptojustice fraudfighters cryptosupport wechatscam web drainedwallet romancescam cybersecurity,NEGATIVE,0.9981020092964172,0
defiinnovation web ai,NEGATIVE,0.9911012053489685,0
gm boi gboifam web crypto boiarmy jhope jhope zelena granhermano grandefratello,NEGATIVE,0.8018820285797119,0
scored big loving nftpowered casino vibes web gamefi yieldkingz playtoearn playyieldkingz,POSITIVE,0.9986172914505005,1
join forces launch studio chain web gaming scalable l infrastructure optimized game developers low fees fast transactions seamless gameplay true asset ownership nfts onchain economies interoperability across multiple web gaming ecosystems backed arbitrums security robust gaming experience webgaming nft blockchain arbitrum,NEGATIVE,0.5727513432502747,0
giddy nifty nags fam nag leading stable today show us champion comments lets see whos got style speed sass niftynags web nftcommunity,POSITIVE,0.9248933792114258,1
proposes etfbringing nfts traditional finance bridging nfts etfs mainstream adoption expanding investment opportunities digital assets institutional interest grows web space future nft investing info nfts crypto web,POSITIVE,0.974970281124115,1
im looking guest blog posts website submit rdenecom topics education sel edtech k ai teaching stem web chatgpt generativeai stemed learning educators,NEGATIVE,0.9756286144256592,0
free registration open join leaders striving efficient secure competitive financial services explore latest developments blockchain web rd june ldnblockchain web blockchain ai financialservices,NEGATIVE,0.93865966796875,0
introducing validator powerful chrome extension streamline process testing sharing internet speed data download despeed depin web speedtest,NEGATIVE,0.8830649852752686,0
vechains web technology provide critical infrastructure needed multiply individual impacts unleash collective sustainable potential web collaborate solve biggest sustainability issues time vet vebetterdao,NEGATIVE,0.7318497896194458,0
未来金融的自主权正在崛起 去中心化金融协议正在重塑全球经济 每日交易量达数十亿美元用户激增 传统银行的市场份额逐渐被撼动 区块链技术是实现金融包容性的关键 金融自主权 区块链 web,NEGATIVE,0.9315274953842163,0
love vision mew pawsitively purrfect bridging gap web web future feline looking bright catseason web,NEGATIVE,0.9848394989967346,0
ai agent leverage realtime signals big data analytics across multichains powered identify profitable investment protocols centicio leading web data analytics platform integrating onchain offchain data best performance data crawling processing x times faster existing tools entities deep insight ercnews,POSITIVE,0.9794235825538635,1
scammed rugged defrauded help protect othersshare experience rt dm spread awareness recovery possible cryptorecovery cryptojustice fraudfighters cryptosupport wechatscam web drainedwallet romancescam cybersecurity,NEGATIVE,0.9986108541488647,0
lets connect web naija support support lets grow together,POSITIVE,0.996707022190094,1
bitcoin facing declines binances latest scam jasmy onyxcoin swftc zbcn jasmy depin rwa ai iot eth btc web crypto xcn swftc zbcn natix,NEGATIVE,0.9993801116943359,0
control assets secure transactions freedom invest favorite web project,POSITIVE,0.9940144419670105,1
countdown adix getting ready hit market transforming marketing shopping ai blockchain innovation stay tuned official listing date adix web marketing shopping,POSITIVE,0.9190905094146729,1
exciting news galachain integration exchange gala bitrue without leaving galachain need bridging ethereum lower fees convenience get ready galachain bitrue web read blog,POSITIVE,0.9681928753852844,1
lunc ustc defi dao web fintech blockchain,NEGATIVE,0.9958819150924683,0
crypto ecosystem ecosystem growing rapidly increasingly developing interesting things mylastmatch web game cfb first meme qubic qearn earn qubic staking launchpads tools betting music much beginning something big fwyk true ai,POSITIVE,0.9166963696479797,1
breaking focused making sure crypto industry need thrive bo hines trumps crypto council chief bullish bitcoin entire crypto space btc web cryptopolicy,POSITIVE,0.9971083998680115,1
tomorrows big day madrid hackathon hosted kicks get chance attend dont miss biggest web event spain bringing together top industry professionals opportunities like dont come around every day edificio telefónica,POSITIVE,0.9730262160301208,1
joined revolution yet monad testnet crypto blockchain web futureofblockchain ethereum,NEGATIVE,0.9914892911911011,0
care businesses dodge downtime disasters web wins big uprock prism depin day job watch crypto curious laugh learn web,POSITIVE,0.9966216087341309,1
air park smells like soil grass freedom sign crypto web signprotocol,NEGATIVE,0.9919041991233826,0
silo v live tvl unlock riskisolated lending markets enhanced flexibility security yield optimization future decentralized lending defi crypto lending web,POSITIVE,0.6837529540061951,1
spoke emphasizing developing clear rules us critical maintaining north american leadership crypto sector read cryptoregulation web,POSITIVE,0.850236713886261,1
ethereum alert massive move loading eth bulls bears fierce showdown eth smash liftoff break next move could huge ethereum eth crypto trading investing cryptonews profithunters altcoins web nft,NEGATIVE,0.9896217584609985,0
stonfi grant program welcoming new innovators stonfiers grant program continues fuel future web providing visionary projects driving product development join stonfi today dive thread zelena crypto,POSITIVE,0.9940621256828308,1
kenarda beklemesinde fayda var crypto riot ustc corz lunc cifr bitcoin etha luna ibit web mara xrp tsla clsk,NEGATIVE,0.9933952689170837,0
first ledger got major update new features better performance power ecosystem check drop thoughts lets raid thislike repost spread word firstledger web crypto tmeofficailrsr,NEGATIVE,0.9964897036552429,0
cats video codes k cats date nd march title earn money code currency title earn online reuploading code custodial title make money legally code cypherpunk cats cats catscode catsvideocode miner web dailycode gift,NEGATIVE,0.9920614957809448,0
